date,scenario,interval,L_scen_kwh,G_scen_kwh
2025-07-15,19,49,1124.2207733218033,663.4597435400048
2025-07-15,19,50,1110.6289589956323,739.1318696451314
2025-07-15,19,51,1143.8317384377278,764.8106363740324
2025-07-15,19,52,1141.489141510422,777.3538788468293
2025-07-15,19,53,1164.0983101105924,850.7736369187737
2025-07-15,19,54,1159.407915590661,883.6254274806818
2025-07-15,19,55,1181.9594192171114,917.8460105607166
2025-07-15,19,56,1189.6026725453125,974.1359483469046
2025-07-15,19,57,1174.8248222795594,1045.8043196327922
2025-07-15,19,58,1154.6915312810588,1093.2865992461243
2025-07-15,19,59,1167.6678101116631,1194.055580523334
2025-07-15,19,60,1168.0354611466264,1227.2720294017743
2025-07-15,19,61,1178.066575957842,1283.9387759861381
2025-07-15,19,62,1161.2906578554455,1294.5714962694865
2025-07-15,19,63,1139.5249269866724,1286.0654575019528
2025-07-15,19,64,1114.0170174708373,1310.5903297306995
2025-07-15,19,65,1116.8849417876595,1354.412742921599
2025-07-15,19,66,1150.5881556128927,1387.5979404414522
2025-07-15,19,67,1174.118426226391,1374.3390787841502
2025-07-15,19,68,1159.4405218878744,1386.8431337547072
2025-07-15,19,69,1133.5422650331766,1412.8699954016977
2025-07-15,19,70,1121.2164593215537,1393.0084127756963
2025-07-15,19,71,1089.0325089324242,1435.5239195728316
2025-07-15,19,72,1064.1212532272302,1526.4288265335358
2025-07-15,19,73,1121.3014796834782,1563.519708248121
2025-07-15,19,74,1144.498999976365,1498.418961117054
2025-07-15,19,75,1091.4960601790344,1407.6843384015262
2025-07-15,19,76,1082.434460728608,1421.2056931272439
2025-07-15,19,77,1117.824400153669,1422.4792103187638
2025-07-15,19,78,1173.8553912471777,1337.9099848436524
2025-07-15,19,79,1186.8802579138446,1271.394718142891
2025-07-15,19,80,1171.5239994076612,1227.5921300301175
2025-07-15,19,81,1184.127363639358,1221.6957337432068
2025-07-15,19,82,1219.4734353627036,1254.3375867410432
2025-07-15,19,83,1235.6172523523564,1294.0928800692343
2025-07-15,19,84,1212.811496780298,1274.10776169771
2025-07-15,19,85,1209.3935885435549,1205.045718401657
2025-07-15,19,86,1215.23517932931,1146.9885075324555
2025-07-15,19,87,1214.7801881578455,1116.9435530687747
2025-07-15,19,88,1223.4982464911789,1042.6220099141376
2025-07-15,19,89,1243.4716573371745,997.4523729991647
2025-07-15,19,90,1246.0389306894187,937.8681181419723
2025-07-15,19,91,1194.7719140227523,904.7768908748301
2025-07-15,19,92,1202.4190556894189,862.7887000644324
2025-07-15,19,93,1247.2163691300525,823.4480068794345
2025-07-15,19,94,1227.2883640182508,802.014163157357
2025-07-15,19,95,1232.4929513503544,739.6353124609639
2025-07-15,19,96,1252.370508014123,660.3585640061658
2025-07-15,19,97,1219.482701005324,616.3138721784665
2025-07-15,19,98,1212.4215676719905,578.4739467769931
2025-07-15,19,99,1241.3168010053241,548.8733359932986
2025-07-15,19,100,1248.6750676719907,515.6247383160385
2025-07-15,19,101,1270.4232226966146,470.233042221046
2025-07-15,19,102,1278.4195820433447,432.41040285609654
2025-07-15,19,103,1295.1973548764138,395.1805258160316
2025-07-15,19,104,1314.3891096836878,334.88487158737956
2025-07-15,19,105,1317.9517298764138,282.6020708146824
2025-07-15,19,106,1300.404945245341,239.03091586260757
2025-07-15,19,107,1281.730980107312,219.7642342453116
2025-07-15,19,108,1059.2349199634696,174.41500650157613
2025-07-15,19,109,1039.2069579839595,134.9509847901753
2025-07-15,19,110,1096.8667027977226,105.58836604519165
2025-07-15,19,111,1095.0698849594205,74.91378348375784
2025-07-15,19,112,1071.1904783347459,42.77196923395228
2025-07-15,19,113,1043.3419777977228,15.117608679998579
2025-07-15,19,114,1055.090723803878,0.0
2025-07-15,19,115,1077.7291944643894,0.0
2025-07-15,19,116,1050.463159043423,0.0
2025-07-15,19,117,1041.6252277977228,0.0
2025-07-15,19,118,1069.7404527977228,0.0
2025-07-15,19,119,1100.5636091892363,0.0
2025-07-15,19,120,1072.6287536847908,0.0
2025-07-15,19,121,1010.0436694643894,0.0
2025-07-15,19,122,1034.2816847262598,0.0
2025-07-15,19,123,1127.3013408659656,0.0
2025-07-15,19,124,1161.7914020149938,0.0
2025-07-15,19,125,1132.113400855903,0.0
2025-07-15,19,126,1052.5157389220008,0.0
2025-07-15,19,127,1067.6912111310562,0.0
2025-07-15,19,128,1070.7518677557305,0.0
2025-07-15,19,129,1078.0062177557306,0.0
2025-07-15,19,130,1077.6378984219014,0.0
2025-07-15,19,131,990.9138499581909,0.0
2025-07-15,19,132,855.4736277689334,0.0
2025-07-15,19,133,836.4043441849481,0.0
2025-07-15,19,134,846.47729086673,0.0
2025-07-15,19,135,841.8866774424461,0.0
2025-07-15,19,136,870.8222817817411,0.0
2025-07-15,19,137,896.7058984484079,0.0
2025-07-15,19,138,879.4391774424461,0.0
2025-07-15,19,139,827.1936857206257,0.0
2025-07-15,19,140,816.5830107757795,0.0
2025-07-15,19,141,827.6455678654753,0.0
2025-07-15,19,142,806.8105758574491,0.0
2025-07-15,19,143,763.6835524424461,0.0
2025-07-15,19,144,649.8181850102505,0.0
2025-07-15,20,1,720.5627855462291,1.6147128322270774
2025-07-15,20,2,697.1390683604006,1.6143257937089004
2025-07-15,20,3,783.2705598354033,1.6139387551907198
2025-07-15,20,4,862.1554253479665,1.6135517166725428
2025-07-15,20,5,898.9026547709493,1.613164678154364
2025-07-15,20,6,881.912162949422,1.6127776396361853
2025-07-15,20,7,919.6049436375938,1.6123906011180065
2025-07-15,20,8,887.2668524954379,1.6120035625998277
2025-07-15,20,9,843.2494568799161,1.6116165240816507
2025-07-15,20,10,885.6107691621046,1.611229485563472
2025-07-15,20,11,876.212302495438,1.6108424470452913
2025-07-15,20,12,798.9373602650725,1.6104554085271143
2025-07-15,20,13,803.8515054712246,1.6100683700089355
2025-07-15,20,14,835.8580671287807,1.609681331490755
2025-07-15,20,15,765.1918023481768,1.609294292972578
2025-07-15,20,16,805.2912427737494,1.6089072544543992
2025-07-15,20,17,868.0357730569547,1.6085202159362222
2025-07-15,20,18,892.4111023319492,1.6081331774180416
2025-07-15,20,19,805.8988877199852,1.607951856434806
2025-07-15,20,20,753.7134309630326,1.6073591003816858
2025-07-15,20,21,769.0633217121228,1.606972061863507
2025-07-15,20,22,759.7377645373839,1.609546084474458
2025-07-15,20,23,776.8924906411282,1.6061979848271495
2025-07-15,20,24,783.3819234288067,1.6058109463089707
2025-07-15,20,25,699.6511535467158,1.6466196720086566
2025-07-15,20,26,694.5889736882689,1.6050368692726131
2025-07-15,20,27,762.6185174018656,1.6046498307544361
2025-07-15,20,28,739.2613376879393,2.178097440279723
2025-07-15,20,29,774.5564257551961,1.6038757537180768
2025-07-15,20,30,790.5749104272431,1.4234033936769404
2025-07-15,20,31,726.580317499776,17.705331726336475
2025-07-15,20,32,703.6818459632308,46.565578861095055
2025-07-15,20,33,777.3331371964578,81.1190801777692
2025-07-15,20,34,735.8359805973373,117.94098541596713
2025-07-15,20,35,755.1726075230017,166.1247515888701
2025-07-15,20,36,900.3140913989113,215.1527750592431
2025-07-15,20,37,936.7063802327631,244.89216886974785
2025-07-15,20,38,899.4811863606801,286.352129669425
2025-07-15,20,39,865.0493057244736,339.2134351379906
2025-07-15,20,40,898.1911120997092,373.37751622192553
2025-07-15,20,41,926.4651802827209,418.2739237831836
2025-07-15,20,42,881.8814009716807,486.4806062853578
2025-07-15,20,43,875.8655884537948,557.3386939598279
2025-07-15,20,44,857.4178383043924,605.0793020522938
2025-07-15,20,45,808.7062448332292,637.722646138644
2025-07-15,20,46,864.2085118232096,684.8833702561539
2025-07-15,20,47,978.6278283832368,734.7636843228779
2025-07-15,20,48,1164.4936135159942,776.1613042712962
2025-07-15,20,49,1173.5626312053082,808.5230814763394
2025-07-15,20,50,1149.1292524476253,835.0418220192226
2025-07-15,20,51,1215.3239259060306,871.7936605810154
2025-07-15,20,52,1199.9910390337468,939.2925423912423
2025-07-15,20,53,1220.552146111807,979.4203293776127
2025-07-15,20,54,1166.9620380572865,998.8663482111648
2025-07-15,20,55,1179.7639842109638,1057.732659145451
2025-07-15,20,56,1166.9139542058315,1129.9413760652278
2025-07-15,20,57,1165.350307011269,1186.230769587707
2025-07-15,20,58,1167.7843217573122,1220.4880669109132
2025-07-15,20,59,1139.6665638075783,1261.6177246902346
2025-07-15,20,60,1089.7885874733913,1314.907619332356
2025-07-15,20,61,1171.4330581897104,1346.0986977101202
2025-07-15,20,62,1193.3559549888528,1339.1148130788774
2025-07-15,20,63,1151.0864018364462,1328.80603155437
2025-07-15,20,64,1141.630271119906,1371.2253769614547
2025-07-15,20,65,1131.9302473535743,1413.2703469387184
2025-07-15,20,66,1118.7939334362834,1454.3586530017822
2025-07-15,20,67,1159.191656475672,1545.8181401250404
2025-07-15,20,68,1197.17404622145,1643.0739758556035
2025-07-15,20,69,1191.9775276179512,1709.6124484590619
2025-07-15,20,70,1158.7194139799772,1734.178024605527
2025-07-15,20,71,1101.0983682512747,1671.816233832394
2025-07-15,20,72,1076.2654922531674,1613.2827909179116
2025-07-15,20,73,1121.8013482835913,1696.3158397846812
2025-07-15,20,74,1126.8986758485594,1714.233908382484
2025-07-15,20,75,1072.5182994442996,1637.7471343113586
2025-07-15,20,76,1091.669928267469,1633.0317570031402
2025-07-15,20,77,1197.4341062854814,1588.3374682098547
2025-07-15,20,78,1279.9907559159487,1487.7716823864732
2025-07-15,20,79,1169.326921518496,1443.037587050861
2025-07-15,20,80,1094.738261782931,1398.1921841877809
2025-07-15,20,81,1165.781920854165,1334.170632310792
2025-07-15,20,82,1214.8341648160376,1295.3467984090332
2025-07-15,20,83,1211.3936547016474,1252.397513629571
2025-07-15,20,84,1175.1283653545224,1214.6597294206556
2025-07-15,20,85,1190.5789908928455,1220.3364998198504
2025-07-15,20,86,1203.4174892279639,1196.3390386193423
2025-07-15,20,87,1210.4637494225412,1131.3435551064517
2025-07-15,20,88,1274.135190065403,1088.3944855342152
2025-07-15,20,89,1280.9497680197987,1055.3799058135126
2025-07-15,20,90,1242.8887595493834,1031.9860548108861
2025-07-15,20,91,1214.42832621605,1028.8303136987556
2025-07-15,20,92,1230.2081634304684,976.1201418046275
2025-07-15,20,93,1235.6461116532055,885.501841472386
2025-07-15,20,94,1227.5950611580574,842.2708839893342
2025-07-15,20,95,1247.988870825914,804.1634845741005
2025-07-15,20,96,1258.107750537276,749.4961918765475
2025-07-15,20,97,1208.9039322271005,709.6086481577993
2025-07-15,20,98,1173.8708940911824,700.7177407033812
2025-07-15,20,99,1193.778179562854,682.2842697036741
2025-07-15,20,100,1248.3543322271005,594.3774765780411
2025-07-15,20,101,1251.4013187594396,513.5308156973556
2025-07-15,20,102,1188.9401166686193,479.43363013005984
2025-07-15,20,103,1216.4848340623603,461.2893644714918
2025-07-15,20,104,1314.4243057842218,421.3928259993076
2025-07-15,20,105,1360.579195002269,361.16913135091346
2025-07-15,20,106,1296.7152330125418,314.39332865703096
2025-07-15,20,107,1198.1769518627161,269.67719030452156
2025-07-15,20,108,931.6541522377576,215.35156962513372
2025-07-15,20,109,943.3702481808012,157.7278209916044
2025-07-15,20,110,978.6266908683352,113.97907339369375
2025-07-15,20,111,955.2044674941599,81.82910407499324
2025-07-15,20,112,1019.8766030954436,44.86412592480744
2025-07-15,20,113,1067.9709046424164,15.059461571960812
2025-07-15,20,114,1038.9155909152942,1.3820245733986827
2025-07-15,20,115,954.6231707889051,1.570590441154721
2025-07-15,20,116,904.8625405178433,2.0222175131128592
2025-07-15,20,117,962.7949253488632,1.5698163641183651
2025-07-15,20,118,972.0949068869047,1.5694293256001846
2025-07-15,20,119,1003.0022653341615,1.6014968500857698
2025-07-15,20,120,1035.3896020677319,1.5686552485638288
2025-07-15,20,121,1005.3587756093145,1.56826821004565
2025-07-15,20,122,1013.7773971487748,1.5702043325648092
2025-07-15,20,123,1044.0566585737483,1.5674941330092924
2025-07-15,20,124,1026.5371668227474,1.5671070944911154
2025-07-15,20,125,993.5906820008281,1.5668901168831164
2025-07-15,20,126,973.6383812844264,1.566333017454756
2025-07-15,20,127,1095.9763454966849,1.565945978936579
2025-07-15,20,128,1034.1431831227756,1.5655589404184003
2025-07-15,20,129,943.9030802337153,1.5651719019002197
2025-07-15,20,130,1004.1523164780659,1.5647848633820427
2025-07-15,20,131,980.3034254130704,1.564397824863864
2025-07-15,20,132,866.8094096584073,1.564010786345687
2025-07-15,20,133,793.1602110886502,1.5636237478275063
2025-07-15,20,134,836.5282860985246,1.5632367093093276
2025-07-15,20,135,908.026788186804,1.5628496707911506
2025-07-15,20,136,832.4175388257767,1.5624626322729718
2025-07-15,20,137,826.94252215911,1.562075593754793
2025-07-15,20,138,863.162023666103,1.5616885552366142
2025-07-15,20,139,799.9514552222986,1.5613015167184354
2025-07-15,20,140,780.7365469441191,1.5609144782002566
2025-07-15,20,141,839.0368129350287,1.5605274396820779
2025-07-15,20,142,794.2357470811061,1.5601404011639008
2025-07-15,20,143,803.275924362696,1.559753362645722
2025-07-15,20,144,868.5610967464708,1.5593663241275415
