date,issue_hour,strategy,changed_plan_kwh,expected_future_cost_yuan,cvar_future_cost_yuan,objective,soc_at_issue_kwh,terminal_target_kwh,clipped_load_scenario_cells,clipped_pv_scenario_cells
2025-02-14,0,S6_12,0.0,22273.68682734668,24092.215899705945,22641.058074604327,5780.497898824392,5780.497898824392,12,6
2025-02-14,6,S6_12,2032.7816647727605,12607.63146980715,12929.14680317661,12696.613624618616,9653.809682328634,5780.497898824392,12,17
2025-02-14,12,S6_12,281.2506015284066,12091.24664631053,12612.680615800398,12197.37848138133,6585.883405354546,5780.497898824392,12,9
2025-02-15,0,S6_12,0.0,22338.43347934057,23243.04314555754,22522.690372966066,5780.497898824394,5780.497898824394,16,6
2025-02-15,6,S6_12,1496.1467071613831,12203.111401791273,12539.299623197301,12305.133886146381,9565.02236411642,5780.497898824394,8,6
2025-02-15,12,S6_12,481.05979169765544,12304.199983282775,12475.568670330227,12373.664011985185,4791.572682482691,5780.497898824394,0,6
2025-02-16,0,S6_12,0.0,57231.637719726146,59160.14373672149,57621.833756458516,5718.152975017084,5718.152975017084,0,14
2025-02-16,6,S6_12,7093.7189484785395,41072.14422486689,41598.075427832366,41180.94964693577,10674.098892103251,5718.152975017084,0,11
2025-02-16,12,S6_12,811.3368511743333,30970.16811817461,31843.41607442106,31146.845140380676,6781.417481657726,5718.152975017084,0,0
2025-02-17,0,S6_12,0.0,58498.80623690618,61405.856395056544,59084.655990133724,5718.152975017083,5718.152975017083,0,8
2025-02-17,6,S6_12,8011.8238071377245,41908.54993702857,42983.8156158612,42128.09070945082,10800.0,5718.152975017083,0,7
2025-02-17,12,S6_12,1810.312777018711,31264.637816551633,31863.829534233144,31388.904094344532,7049.103823731303,5718.152975017083,0,0
2025-02-18,0,S6_12,0.0,51631.44158082791,53260.23890390284,51961.409223387745,5713.56405621194,5713.56405621194,0,0
2025-02-18,6,S6_12,250.03697500200695,38838.37008511676,39450.36592521207,38964.21832304729,9874.074074074075,5713.56405621194,0,0
2025-02-18,12,S6_12,310.39069304279803,29796.911733086155,30167.938191324556,29878.744866157413,6808.671725455207,5713.56405621194,0,0
2025-02-19,0,S6_12,0.0,53421.98400225344,54001.51480759376,53542.300031510116,5703.147331455669,5703.147331455669,0,12
2025-02-19,6,S6_12,1413.8955167959837,39736.908308744205,40294.93404977307,39852.188495649185,9874.074074074075,5703.147331455669,0,9
2025-02-19,12,S6_12,336.44748798873997,30658.487834382875,31054.106641867074,30750.80241942263,7050.000000000001,5703.147331455669,0,0
2025-02-20,0,S6_12,0.0,53847.62290347878,55226.02122209396,54127.498812398844,5682.515041560126,5682.515041560126,0,0
2025-02-20,6,S6_12,3233.384475140386,41074.472249638806,42330.932308313786,41329.335292439,9874.074074074075,5682.515041560126,0,5
2025-02-20,12,S6_12,2211.7443875303547,29636.225458974037,30158.91616131818,29745.697842932503,7050.000000000003,5682.515041560126,0,3
2025-02-21,0,S6_12,0.0,20618.749601541782,21697.054608823782,20837.89406921827,5676.94886226163,5676.94886226163,14,0
2025-02-21,6,S6_12,35.4671813925397,11358.167933196284,11836.517948630533,11474.154406712854,8169.244314367269,5676.94886226163,7,3
2025-02-21,12,S6_12,439.90176902856217,11236.054238454895,11912.364531809735,11394.710420368627,5983.148573834867,5676.94886226163,0,0
2025-02-22,0,S6_12,0.0,20847.294020499012,22689.991479259126,21219.148108398353,5636.528578749985,5636.528578749985,16,9
2025-02-22,6,S6_12,432.85911051378116,12074.684672562336,12792.370115028925,12222.41445257975,7896.764149545199,5636.528578749985,16,15
2025-02-22,12,S6_12,627.6573563796121,11697.69659239381,12007.792094243734,11776.64357734492,6584.237186569475,5636.528578749985,6,1
2025-02-23,0,S6_12,0.0,52967.37351237253,54918.365088527375,53361.92917926577,5608.140461757388,5608.140461757388,0,5
2025-02-23,6,S6_12,747.5944848118645,40140.59271798612,41433.44648594082,40413.3837729053,9874.074074074075,5608.140461757388,0,4
