date,issue_hour,strategy,changed_plan_kwh,expected_future_cost_yuan,cvar_future_cost_yuan,objective,soc_at_issue_kwh,terminal_target_kwh,clipped_load_scenario_cells,clipped_pv_scenario_cells
2025-10-31,0,S6,0.0,21479.60299519424,23036.921898248627,21794.29564438405,1322.5198644106677,1322.5198644106677,38,191
2025-10-31,6,S6,1458.4015324020097,11231.830800054024,11570.559839056737,11327.79694648372,6472.515746779632,1322.5198644106677,29,172
2025-11-01,0,S6,0.0,19917.281642916216,20640.158673456863,20065.009391454558,1273.9952087568663,1273.9952087568663,44,145
2025-11-01,6,S6,269.172281422105,9958.068995109788,10226.623918493948,10014.182680437416,6218.623141203475,1273.9952087568663,55,172
2025-11-02,0,S6,0.0,50857.70161234516,53690.766446719346,51428.81590864362,1273.9952087568681,1273.9952087568681,0,197
2025-11-02,6,S6,1933.8801607966775,38601.0076545717,42325.72454119571,39349.38692778553,9890.300277061242,1273.9952087568681,0,197
2025-11-03,0,S6,0.0,53007.39080666374,56478.437598145305,53705.849059186534,1273.9952087568681,1273.9952087568681,0,176
2025-11-03,6,S6,2081.9362845754554,37866.02625059047,40926.33901286282,38481.23033709625,9889.839669587296,1273.9952087568681,0,189
2025-11-04,0,S6,0.0,50733.744925367835,53239.25028719706,51239.09688196711,1273.9952087568665,1273.9952087568665,0,180
2025-11-04,6,S6,371.33775974878324,37156.50953263745,41205.42072765049,37969.37208309086,9888.353302461412,1273.9952087568665,0,199
2025-11-05,0,S6,0.0,54796.97423968601,60566.034238237604,55955.20331966978,1273.995208756864,1273.995208756864,0,211
2025-11-05,6,S6,5974.422180065578,38189.35201235037,40063.028693333785,38596.390876068675,9901.176773477167,1273.995208756864,0,188
2025-11-06,0,S6,0.0,51297.181763900415,55028.57989201811,52047.65476607594,1218.998193331004,1218.998193331004,0,197
2025-11-06,6,S6,1875.0557124583024,39789.063818990784,44191.051982436875,40672.551503121234,9888.353302461412,1218.998193331004,0,221
2025-11-07,0,S6,0.0,19518.935407938323,20811.678059302976,19780.837179167385,1218.998193331008,1218.998193331008,33,221
2025-11-07,6,S6,553.8913746672333,10962.303729496616,12376.912996833425,11250.425942353004,7188.852336561629,1218.998193331008,33,223
2025-11-08,0,S6,0.0,20822.431742855897,22489.170800692402,21159.1346473718,1213.8014283482805,1213.8014283482805,11,223
2025-11-08,6,S6,407.22984692251094,10101.940507092282,11055.935785895403,10295.087125096168,7379.997298628954,1213.8014283482805,42,221
2025-11-09,0,S6,0.0,52269.916208590046,54521.6280029826,52724.58869588323,1213.80142834828,1213.80142834828,0,208
2025-11-09,6,S6,488.9803220850344,37719.72127568045,39517.11489172738,38082.351431652896,9901.637272474598,1213.80142834828,0,193
2025-11-10,0,S6,0.0,52363.62809604325,54345.00480508997,52764.221731936355,1213.8014283482814,1213.8014283482814,0,241
2025-11-10,6,S6,2898.1378099287103,41763.30425152115,45298.053961108184,42477.306868504405,9894.461111111112,1213.8014283482814,0,241
2025-11-11,0,S6,0.0,55185.19723884869,59206.27150343117,55993.79387486027,1206.5944278412123,1206.5944278412123,0,235
2025-11-11,6,S6,1403.627644273448,40076.25532100514,42728.18487196602,40609.90562669635,10364.940804198828,1206.5944278412123,0,242
2025-11-12,0,S6,0.0,52306.7100023483,55721.17725467648,52993.908233794944,1206.5944278412114,1206.5944278412114,0,219
2025-11-12,6,S6,1849.2822654657198,41191.729362281396,47483.63434886376,42453.39566899263,9894.207407407408,1206.5944278412114,0,247
2025-11-13,0,S6,0.0,51293.214412308575,53785.229690001725,51795.822267653915,1206.594427841211,1206.594427841211,0,212
